产品编码,产品名称,产品缩略图,销售价,市场价,评论数,Q&A,促销1세일,促销2오늘드림,促销3증정,促销41+1,促销5쿠폰,品牌,品牌id,品牌logo图片url,详情页图,容量重量,适合肌肤类型,流通期限,使用方法,化妆品制造企业&销售企业,制造国家,成分,功能性化妆品,使用注意事项,品质保证基准,售后服务电话,当前网址,当前时间
A000000146262,하다라보 고쿠쥰 프리미엄 로션 170ml (N),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014626206ko.jpg?l=ko,"20,000","20,000",63,2,,오늘드림,,1+1,,하다라보,A000517,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2017/2/1523274422371993181.jpg,,170ml,6중 히알루론산과 사크란 성분이 극건성 피부에 촉촉한 미라클 보습을 선사하는 프리미엄 고보습 화장수,"제조일로부터 (36개월/3년)이내, 개봉 후 12개월","손바닥에 적당량을 덜어, 부드럽게 두드리며 피부에 펴 발라 줍니다. 손의 온기로 피부를 가볍게 두드려 주시면 더욱 흡수가 잘 될 수 있습니다.",제조업자 : 로토제약(주) 책임판매업자 : 맨소래덤아시아퍼시픽(주),일본,"정제수,부틸렌글라이콜,하이드록시에틸우레아,펜틸렌글라이콜,피피지-10메틸글루코오스에터,다이프로필렌글라이콜,다이글리세린,트라이에틸시트레이트,피이지-32, 락토코쿠스/하이알루로닉애씨드발효여과물*, 소듐하이알루로네이트,소듐아세틸레이티드하이알루로네이트,하이드롤라이즈드하이알루로닉애씨드,하이드롤라이즈드소듐하이알루로네이트,하이드록시프로필트라이모늄하이알루로네이트,소듐하이알루로네이트크로스폴리머,아파노테케사크룸엑소폴리사카라이즈,카보머,피이지-75.페녹시에탄올,글라이코실트레할로오스,다이소듐석시네이트,솔비톨,프로판다이올,하이드로제네이티드스타치하이드롤리세이트,다이에톡시에틸석시네이트,포타슘하이드록사이드,석시닉애씨드,다이소듐이디티에이,폴리쿼터늄-51,카프릴하이드록사믹애씨드,하이드록시에틸셀룰로오스,잔탄검",해당사항 없음,"1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용 부위가 붉은 반점,부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것
2. 상처가 있는 부위 등에는 사용을 자제할 것
3. 보관 및 취급 시의 주의 사항
가) 어린이의 손이 닿지 않는 곳에 보관할 것
나) 직사광선을 피해서 보관할 것",본 제품은 공정거래위원회 고시 소비자 분쟁해결 기준에 의거 교환 또는 보상받을 수 있습니다.,02) 717-1821,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000146262&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:31:53
A000000153291,아누아 어성초 77 토너 350ml + 어성초 70 데일리 릴리프 로션 200ml 기획세트,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015329101ko.jpg?l=ko,"42,900","49,700",105,2,세일,오늘드림,,,,아누아,A003377,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/2/140686590235886002.jpg,,[토너] : 350ml / [로션] : 200ml,모든 피부용,[토너] : 제조일자로 부터 30개월 / 개봉 후 12개월 / [로션] : 제조일자로 부터 36개월 / 개봉 후 12개월,"[토너] : 세안 후에 적당량을 덜어 피부에 두드려 흡수시켜 줍니다.
[로션] : 스킨 케어 마무리 단계에서 내용물을 적당량 덜어 피부에 골고루 펴바른 후 부드럽게 흡수시켜줍니다.","[토너] : 메가코스㈜ , [로션] : 한국콜마㈜ / ㈜더파운더즈",대한민국,"[토너] : 약모밀추출물(77%), 정제수, 1,2-헥산다이올, 글리세린, 베타인, 병풀추출물, 체이스트트리추출물, 우엉뿌리추출물, 진흙버섯추출물, 쇠비름추출물, 포도추출물, 사과추출물, 사탕수수추출물, 판테놀, 마트리카리아꽃추출물, 소듐하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 하이알루로닉애씨드, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 메틸프로판다이올, 부틸렌글라이콜, 아이소펜틸다이올, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 다이소듐이디티에이
[로션] : 약모밀추출물,글리세린,카프릴릭/카프릭트라이글리세라이드,세테아릴알코올,부틸렌글라이콜,1,2-헥산다이올,식물성스쿠알란,다시마추출물,한련초잎추출물,병풀추출물,무화과추출물,당느릅나무뿌리추출물,줄맨드라미씨추출물,하이드로제네이티드레시틴,소듐하이알루로네이트,글리세릴스테아레이트,세테아릴글루코사이드,정제수,소듐스테아로일글루타메이트,카보머,시어버터,알지닌,프룩토올리고사카라이드,베타-글루칸,글루코오스,하이드롤라이즈드하이알루로닉애씨드,세라마이드엔피,소듐아세틸레이티드하이알루로네이트,에틸헥실글리세린",해당사항 없음,"[토너] : 1. 화장품 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상증상이나 부작용이 있는 경우 전문의 등과 상담할 것 2. 상처가 있는 부위 등에는 사용을 자제할 것 3. 보관 및 취급 시의 주의사항 가) 어린이의 손이 닿지 않는 곳에 보관할 것 나) 직사광선을 피해서 보관할 것
[로션] : 1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상증상이나 부작용이 있는 경우 전문의 등과 상담할 것 2. 상처가 있는 부위 등에는 사용을 자제할 것 3. 보관 및 취급 시의 주의사항 가) 어린이의 손이 닿지 않는 곳에 보관할 것 나) 직사광선을 피해서 보관할 것","본 상품에 이상이 있을 경우, 공정거래위원회 고시 '소비자 분쟁 해결 기준'에 의해 보상해드립니다.",02-2135-6648,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000153291&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:32:02
A000000157775,닥터지 더모이스처 배리어 D 데일리 로션 200ml 기획(+토너 30ml 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015777506ko.jpg?l=ko,"25,600","32,000",586,2,,오늘드림,,,쿠폰,닥터지,A000627,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/4/7996462662502374809.jpg,,닥터지 더모이스처 배리어 D 인텐스 로션 200ml(본품) + 더모이스처 배리어D 리퀴드 토너 30ml(구성),모든 피부용,36개월(개봉후 12개월 이내 사용 권장),"적당량을 덜어 골고루 펴 바른 후 두드리 듯이 흡수시켜 줍니다.
*건조하고 민감한 얼굴과 몸에 모두 사용 가능한 제품으로 건조함이 느껴지는 부위에 덧발라 사용해주세요.",제조업자 : (주)아이썸/화장품책임판매업자: (주)고운세상코스메틱,대한민국,"1. 닥터지 더모이스처 배리어 D 데일리 로션 200ml(본품)
정제수, 프로판다이올, 하이드로제네이티드폴리데센, 스쿠알란, 폴리글리세릴-3다이스테아레이트, 글리세린, 비닐다이메티콘, 실리카, 솔비탄스테아레이트, 1,2-헥산다이올, 세테아릴올리베이트, 세라마이드엔피, 카프릴릴글라이콜, 솔비탄올리베이트, 올리브오일불검화물, 하이드로제네이티드레시틴, 글리세릴스테아레이트시트레이트, 폴리아크릴레이트크로스폴리머-6, 글리세릴 글루코사이드, 잔탄검, 돌콩오일불검화물, 밀배아오일불검화물, 토코페롤, 아이소말트, 수크로오스코코에이트, 콜레스테롤, 글루코노락톤, 에틸헥실글리 세린, 팔미틱애씨드, 카프릴릭/카프릭트라이글리세라이드, 꽃가루추출물, 다이소듐이디티에이, 소듐하이알루로네이트, 자일리틸글루코사이드, 안하이드로자일리톨, t-부틸알코올, 폴리글리세릴-10스테아레이트, 폴리글리세릴-10올리에이트, 자일리톨, 글루코오스, 알루미늄/마그네슘하이드록사이드스테아레이트, 미리스틱애씨드, 흰목이버섯폴리사카라이드, 소듐스테아로일글루타메이트, 스테아릭애씨드, 7-데하이드로콜레스테롤, 소듐아스코빌포스페이트, 칼슘클로라이드, 포도즙추출물, 피톨


2. 닥터지 더모이스처 배리어 D 리퀴드 토너 30ml(구성품)
정제수, 프로판다이올, 부틸렌글라이콜, 글리세레스-26, 베타인, 글리세린, 1,2-헥산다이올, 다이페닐다이메티콘, 트라이에틸헥사노인, 카보머, 카프릴릴글라이콜, C12-13파레스-9, 하이드로제네이티드레시틴, 카프릴릭/카프릭트라이글리세라이드, 판테놀, 아이소말트, 에틸헥실글리세린, 다이소듐이디티에이, 트로메타민, 폴리글리세릴-10스테아레이트, 폴리글리세릴-10올리에이트, 소듐하이알루로네이트, 세라마이드엔피, 올리브오일불검화물, 밀배아오일불검화물, 알루미늄/마그네슘하이드록사이드스테아레이트, 돌콩오일불검화물, 콜레스테롤, 팔미틱애씨드, 소듐스테아로일글루타메이트, 7-데하이드로콜레스테롤, 꽃가루추출물, 영하구기자추출물, 레시틴, 칼슘클로라이드, 피톨",해당사항 없음,"가. 공통사항
1) 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점,
부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의
등과 상담할 것
2) 상처가 있는 부위 등에는 사용을 자제할 것
3) 보관 및 취급 시의 주의사항
가) 어린이의 손이 닿지 않는 곳에 보관할 것
나) 직사광선을 피해서 보관할 것","본 상품에 이상이 있을 경우 공정거래위원회 고시""소비자 분쟁 해결 기준""에 의해 보상해 드립니다.",㈜고운세상코스메틱 1811-9415,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157775&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:32:13
A000000114676,마몽드 캐모마일 퓨어 토너 250ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0011/A00000011467601ko.jpg?l=ko,"7,500","15,000","1,638",15,세일,오늘드림,증정,,,마몽드,A000031,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/1/8896622318636272066.jpg,,250ml,민감 피부를 진정시켜주는 캐모마일꽃으로 피부 스트레스를 완화시켜주는 저자극 토너,개봉 전 36개월 개봉 후 12개월-사용기한 및 제조년월일 정보는 출고되는 상품별 상이하오니 소비자 상담 번호(1588-5087)로 연락주시면 자세히 안내해드리겠습니다.,"아침, 저녁 세안 후 손바닥이나 화장솜에 적당량을 덜어 피부결에 따라 부드럽게 발라줍니다.",㈜ 코스비전/㈜아모레퍼시픽,대한민국,"정제수, 글리세린, 프로판디올, 1,2-헥산디올, 판테놀, 캐모마일꽃 추출물(99.3 ppm)",해당사항 없음,"1) 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점,
부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의
등과 상담할 것
2) 상처가 있는 부위 등에는 사용을 자제할 것
3) 보관 및 취급 시의 주의사항
가) 어린이의 손이 닿지 않는 곳에 보관할 것
나) 직사광선을 피해서 보관할 것",관련법 및 소비자 분쟁해결 기준에 따름,1588-5087,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000114676&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:32:22
A000000154625,아이소이 코어탄력크림EX 30ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015462504ko.jpg?l=ko,"32,200","43,000",736,3,세일,오늘드림,증정,,,아이소이,A000730,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/6/5587431630231725724.jpg,,30ml,모든피부용(민감피부 사용 가능),제조일자로부터 3년 / 개봉 후 6개월 사용권장,"기초 스킨케어 후, 크림 사용 단계에서 적당량을 덜어 얼굴과 목에 부드럽게 흡수시켜주세요.",다비드화장품/(주)자연인,대한민국,"정제수, 글리세린, 마카다미아씨오일, 스쿠알란, 카프릴릭/카프릭트라이글리세라이드, 펜타에리스리틸테트라아이소스테아레이트, 세틸에틸헥사노에이트, 트레할로오스, 베타인, 글리세릴스테아레이트, 세테아릴알코올, 알부틴, 스테아릭애씨드, 아라키딜알코올, 메도우폼씨오일, 솔비탄스테아레이트, 다마스크장미꽃오일, 시어버터, 호호바씨오일, 올리브오일, 베헤닐알코올, 아라키딜글루코사이드, 다마스크장미꽃수, 세라마이드엔피, 아데노신, 잔탄검, 알란토인, 팔미토일트라이펩타이드-5, 참마뿌리추출물, 밤껍질추출물, 아세로라추출물, 몰로키아잎추출물, 브로콜리추출물, 로즈마리추출물, 니아울리나무잎오일, 마트리카리아꽃/잎추출물, 병풀추출물, 락토바실러스/콩발효추출물, 흰목이버섯추출물, 황련뿌리추출물, 부틸렌글라이콜, 1,2-헥산다이올, 스페인감초뿌리추출물, 황금추출물, 모란뿌리추출물, 시트로넬올, 제라니올, 파네솔, 유제놀, 리날룰",Y,"●사용 시의 주의사항

1) 화장품 사용 시 또는 화장품 사용 후 직사광선에 의하여 사용부위가 붉은 반점,
부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것
2) 상처가 있는 부위 등에는 사용을 자제할 것

3) 보관 및 취급 시의 주의사항
가) 어린이의 손이 닿지 않는 곳에 보관할 것
나) 직사광선을 피해서 보관할 것",관련법 및 소비자 분쟁해결 규정에 따름,아이소이 / 1800-9100,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000154625&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:32:33
A000000131689,[NEW][랩시리즈] 데일리 레스큐 워터로션 200ml 기획세트 (+대용량 샘플 2종 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013168927ko.jpg?l=ko,"42,400","53,000",481,37,,오늘드림,증정,,쿠폰,랩시리즈,A000859,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/1/9048381937508436719.jpg,,200ml,모든 피부 타입용,제조일로부터 36개월,"매일 아침/ 저녁 세안 또는 면도 후 모든 트리트먼트 제품을 사용하기 전, 화장솜에 적셔 바르거나 손 바닥에 덜어내어 부드럽게 얼굴 전면에 두드리듯 발라줍니다.",랩시리즈/이엘씨에이한국(유),영국,"1. 레스큐 워터로션 200ml(본품) :
정제수 , 디프로필렌글라이콜 , 변성알코올 , 부틸렌글라이콜 , 글리세린 , 아세틸글루코사민 , 트레할로스 , 갈락토아라비난 , 클라리추출물 , 캐모마일추출물 , 베타인 , 폴리소르베이트20 , 효모추출물 , 포타슘소르베이트 , 위치하젤추출물 , 디소듐포스페이트 , 소듐코코피지-디모늄클로라이드포스페이트 , 소듐포스페이트 , 향료 , 디소듐이디티에이 , 페녹시에탄올 [ILN42635]*

2. 레스큐 워터 젤 클렌저 30ml(구성품) :
성분 : 정제수,코카미도프로필하이드록시설테인,데실글루코사이드,코코-베타인,아크릴레이트코폴리머,글리세린,소듐라우로일귀리아미노산,소듐코코일사코시네이트,판테놀,판테틴,판테닐에칠에텔,갈락토아라비난,카페인,에틸헥실글리세린,잔탄검,소듐클로라이드,폴리솔베이트20,다이소듐코코일글루타메이트,소듐코코일글루타메이트,모노소듐시트레이트,마그네슘나이트레이트,부틸렌글라이콜,시트릭애씨드,소듐하이드록사이드,향료,다이소듐이디티에이,테트라소듐이디티에이,페녹시에탄올,메칠클로로이소치아졸리논,메칠이소치아졸리논,자색401호,청색1호

3. 레스큐 워터 에멀전20ml(구성품) :
성분 : 정제수,부틸렌글라이콜,글리세린,호호바씨오일,하이드로제네이티드폴리아이소부텐,다이메티콘,아이소노닐아이소노나노에이트,폴리글리세릴-6다이스테아레이트,토코페릴아세테이트,소듐하이알루로네이트,무수카페인,아보카도오일,하이드롤라이즈드쌀추출물,페닐트라이메티콘,호호바에스터,솔비톨,소듐스테아로일글루타메이트,하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머,소듐폴리아스파테이트,라우릴피이지-9폴리다이메틸실록시에틸다이메티콘,아이소헥사데칸,소듐시트레이트,에르고티오네인,하이드로제네이티드레시틴,세틸알코올,소듐하이드록사이드,잔탄검,폴리글리세릴-3비즈왁스,수크로오스,갈락토아라비난,시트릭애씨드,아크릴아마이드/소듐아크릴로일다이메틸타우레이트코폴리머,카프릴릴글라이콜,폴리아크릴레이트크로스폴리머-6,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,폴리솔베이트80,헥실렌글라이콜,폴리솔베이트60,솔비탄아이소스테아레이트,t-부틸알코올,하이드록시에틸우레아,향료,비에이치티,다이소듐이디티에이,페녹시에탄올,소듐벤조에이트",해당사항 없음,"1) 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점,부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것
2) 상처가 있는 부위 등에는 사용을 자제할 것
3) 보관 및 취급 시의 주의사항
가) 어린이의 손이 닿지 않는 곳에 보관할 것
나) 직사광선을 피해서 보관할 것","이엘씨에이한국(유)를 통해 공식 수입,판매되는 제품에 한해서, 제품에 이상이 있을 경우 공정거래위원회고시 품목별 소비자 분쟁 해결 기준에 따라 안내 받으실 수 있습니다.",랩 시리즈 고객관리지원팀(02-6971-3214),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000131689&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:32:42
A000000150815,아크네스 세범 밸런싱 스킨 2.0 200ml+50ml 추가 증정 기획,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015081509ko.jpg?l=ko,"9,000","15,000",148,1,세일,오늘드림,,,,아크네스,A000415,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2017/6/7495943832502996487.jpg,,200ML + 50ML,"무색, 무향","개봉전 30개월, 개봉 후 12개월","칼라민 파우더와 워터 성분이 잘 섞이도록 제품을 흔들어 준 후, 적당량을 화장솜에 묻혀 가볍게 피부를 닦아내 줍니다. 사용 후 피부를 가볍게 두드리며 흡수시켜줍니다.",화장품 제조업자:㈜ 한국화장품제조 화장품 책임판매업자: 맨소래덤아시아퍼시픽㈜,대한민국,"세범 밸런싱 스킨 2.0(본품): 정제수*, 메틸프로판다이올, 1,2-헥산다이올*, 부틸렌글라이콜*, 글리세레스-26, 실리카, 판테놀, 칼라민, 다이소듐이디티에이*, 시트릭애씨드, 소듐하이알루로네이트, 레시틴, 글리세린*, 프로판다이올, 소듐하이알루로네이트크로스폴리머, 스쿠알란*, 퀸즈랜드넛오일*, 티트리잎추출물, 펜틸렌글라이콜, 병풀추출물, 알루미늄수크로오스옥타설페이트*, 유채스테롤*, 콜레스테롤*, 폴리글리세릴-10올리에이트*, 피토스테릴/베헤닐/옥틸도데실라우로일글루타메이트*, 하이드롤라이즈드글라이코사미노글리칸, 소듐서팩틴*, 셀룰로오스*, 약모밀추출물, 벤질글라이콜, 하이드로제네이티드레시틴*, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이드록사이드, 토코페롤, 에틸헥실글리세린, 징크옥사이드*, 하이알루로닉애씨드, 라즈베리케톤",해당사항 없음,"1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것
2. 상처가 있는 부위 등에는 사용을 자제할 것
3. 보관 및 취급 시의 주의사항
가) 어린이의 손이 닿지 않는 곳에 보관할 것
나) 직사광선을 피해서 보관할 것
보관조건(0~30°C)
해당 제품에 함유한 원료 특성상, 티가 존재할 수 있으나 사용상 이상 없음",상품에 이상이 있을 경우 공정거래 위원회 소비자 분쟁 해결 기준에 의해 보상해 드립니다.,02-717-1821,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000150815&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:32:52
A000000016749,라끄베르 옴므리차지 에멀전180mlNEW,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001674902ko.jpg?l=ko,"10,710","15,000",390,1,세일,오늘드림,,,쿠폰,라끄베르,A000014,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/2/1725371789171229702.jpg,,■ 본품 180ml,■ 모든피부타입,■ 개봉 후 12개월 이내,"■ 스킨 혹은 세럼 사용 후, 적당량을 취하여 얼굴 전체에 부드럽게 펴 발라줍니다",■ 제조자 : 엘지생활건강 / 제조판매업자 : 엘지생활건강,■ 대한민국,"정제수, 사이클로펜타실록세인, 변성알코올, 다이프로필렌글라이콜, 글리세린, 트라이에틸헥사노인, 다이메티콘/비닐다이메티콘크로스폴리머, 1,2-헥산다이올, 글리세릴스테아레이트, 피이지-40스테아레이트, 베타인, 판테놀, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트라이에탄올아민, 부틸렌글라이콜, 다이메티콘, 세테아릴알코올, 메틸파라벤, 에틸파라벤, 트라이소듐이디티에이, 잔탄검, 쇠비름추출물, 마카뿌리추출물, 솔비톨, 조류추출물, 보검선인장추출물, 페녹시에탄올, 포타슘솔베이트, 향료, 리날룰, 리모넨, 벤질벤조에이트, 알파-아이소메틸아이오논",해당사항 없음,"■ 1.화장품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하여야 하며, 계속 사용하면 증상이 악화되므로 피부과 전문의 등에게 상담할 것
가. 사용 중 붉은 반점, 부어오름, 가려움증, 자극 등의 이상이 있는 경우
나. 적용부위가 직사광선에 의하여 위와 같은 이상이 있는 경우
2. 상처가 있는 부위, 습진 및 피부염 등의 이상이 있는 부위에는 사용을 하지 말 것
3. 보관 및 취급 시의 주의사항
가. 사용 후에는 반드시 마개를 닫아둘 것
나. 유아·소아의 손이 닿지 아니하는 곳에 보관할 것
다. 고온 또는 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 말 것.
4. 눈에 들어갔을 때에는 즉시 씻어낼 것","■ 본 상품에 이상이 있을 경우 공정거래위원회 고시""소비자분쟁해결기준""에 의해 보상해 드립니다",■ 고객상담실 : 080-023-7007(수신자요금부담),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000016749&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:33:02
A000000159783,토니모리 원더 세라마이드 모찌 토너 기획세트 (500ml+100ml),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015978307ko.jpg?l=ko,"11,900","11,900",0,1,,오늘드림,,,,토니모리,A003693,/pc-static-root/image/product/logo_default.png,,500ml+100ml,모든 피부 타입,제조일로부터 3년,"다양하게 활용하는 멀티 토너
(일러스트) 보습 팩
화장솜에 스킨을 듬뿍 적셔 건조한 피부에 붙이고 10분후에 떼어냅니다.
(일러스트) 닦아내는 토너
화장솜에 내용물을 적당량 덜어 부드럽게 펴 발라주어 피부 결을 부드럽게 관리해줍니다.",(주)메가코스/(주)토니모리,대한민국,"정제수, 다이프로필렌글라이콜, 글리세린, 펜타에리스리틸테트라아이소스테아레이트, 글리세레스-26, 1,2-헥산다이올, 마카다미아씨오일, 페닐트라이메티콘, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 스타이렌/브이피코폴리머, 에틸헥실글리세린, 병풀추출물, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 트로메타민, 카프릴릭/카프릭트라이글리세라이드, 알란토인, 하이드로제네이티드레시틴, 프로판다이올, 판테놀, 피토스테릴/옥틸도데실라우로일글루타메이트, 세라마이드엔피(5,000 ppb), 소듐하이알루로네이트, 로즈우드오일, 레몬껍질오일, 다이소듐이디티에이, 리날룰, 리모넨",해당사항 없음,"1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것 2. 상처가 있는 부위 등에는 사용을 자제할 것 3. 보관 및 취급 시의 주의사항 가) 어린이의 손이 닿지 않는 곳에 보관할 것 나) 직사광선을 피해서 보관할 것",본 상품의 품질보증 및 피해보상에 관한 사항은 관련 법률 및 공정거래 위원회 고시 [소비자분쟁해결기준]에 따릅니다.,토니모리 고객 상담실 1661-5299,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000159783&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:33:11
A000000153547,식물나라 제주탄산수 모공 패드100매 (대용량),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015354701ko.jpg?l=ko,"12,800","17,800",279,3,세일,오늘드림,,,,식물나라,A000036,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/2/3967404016521898196.jpg,,■ 100매(150g),■ 모든 피부용,"■ 제조일로부터 36개월, 개봉 후 12개월","세안 후 눈가와 입가를 제외한 얼굴 전체를 엠보싱 면으로 부드럽게 닦아냅니다. 반대쪽 면으로 피부결을 따라 한 번 더 피부를 정돈해줍니다. 사용 후 남아있는 내용물은 가볍게 두드려 흡수시켜주고, 기초 화장품을 바른 뒤 꼼꼼히 자외선 차단제를 발라줍니다. *패드가 마르지 않도록 뚜껑을 닫아 밀봉하여 보관합니다.",■ 제조자-엔코스 ■ 책임판매업자-씨제이올리브영 주식회사,대한민국,"정제수, 메틸프로판다이올, 에탄올, 온천수(10,109ppm), 글루코노락톤, 글리세린, 도금양열매추출물, 카프릴로일살리실릭애씨드, 다이포타슘글리시리제이트, 살리실릭애씨드, 시트릭애씨드, 토코페롤, 알란토인, 베타인, 트레할로오스, 다이프로필렌글라이콜, 하이드록시아세토페논, 폴리글리세릴-10라우레이트, 트로메타민, 카프릴릴글라이콜, 프로판다이올, 에틸헥실글리세린, 다이소듐이디티에이, 향료, 1,2-헥산다이올, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머",해당사항 없음,"■ 1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것 2. 상처가 있는 부위 등에는 사용을 자제할 것 3. 보관 및 취급 시의 주의사항 가) 어린이의 손이 닿지 않는 곳에 보관할 것 나) 직사광선을 피해서 보관할 것 4. 살리실릭애씨드 및 그 염류를 함유하고 있으므로 만3세 이하 어린이에게는 사용하지 말 것",■ 본 제품에 이상이 있을 경우 공정거래위원회 고시 '소비자 분쟁 해결 기준'에 의거 보상해 드립니다.,■ 1577-4887,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000153547&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:33:21
